time,Tank2OutFlow,Tank2.puddle,Tank3OutFlow,Tank2.level,wt3_valve
608.25,0.501029276,38.88336813,1.259336887,0.898609399,0
608.3,0.500284681,38.88364305,0,0.924470935,1
608.35,0.499207021,38.8867121,1.257950095,0.897619844,0
608.4,0.499269141,38.88698668,0,0.92338269,1
608.45,0.500299935,38.89005182,1.256442477,0.896544071,0
608.5,0.50099522,38.89032605,0,0.92237049,1
608.55,0.500284682,38.89338772,1.255186317,0.895647729,0
608.6,0.498970677,38.89366166,0,0.921483224,1
608.65,0.499269142,38.89672003,1.253903677,0.894732491,0
608.7,0.500792932,38.89699367,0,0.920507966,1
608.75,0.500995221,38.90004868,1.252692201,0.893868033,0
608.8,0.499700019,38.90032202,0,0.919751432,1
608.85,0.498970677,38.90337425,1.251637959,0.893115771,0
608.9,0.499715273,38.90364734,0,0.918884316,1
608.95,0.500792933,38.90669644,1.25047546,0.892286261,0
609,0.500730813,38.90696925,0,0.918161993,1
609.05,0.499700019,38.9100158,1.249572814,0.891642171,0
609.1,0.499004735,38.9102884,0,0.917462366,1
609.15,0.499715273,38.91333228,1.248550156,0.890912446,0
609.2,0.501029279,38.91360463,0,0.91673116,1
609.25,0.500730814,38.91664598,1.247678254,0.890290293,0
609.3,0.499207023,38.91691811,0,0.916176209,1
609.35,0.499004735,38.91995728,1.246852687,0.889701204,0
609.4,0.500299937,38.92022921,0,0.915485986,1
609.45,0.501029279,38.92326591,1.245980978,0.889079189,0
609.5,0.500284684,38.92353763,0,0.914985245,1
609.55,0.499207024,38.92657245,1.245322558,0.888609369,0
609.6,0.499269144,38.926844,0,0.914414307,1
609.65,0.500299938,38.92987661,1.24450359,0.888024988,0
609.7,0.500995223,38.93014796,0,0.913891203,1
609.75,0.500284684,38.93317871,1.243898523,0.887593238,0
609.8,0.498970679,38.93344991,0,0.913466359,1
609.85,0.499269144,38.93647889,1.24323147,0.887117257,0
609.9,0.500792935,38.93674992,0,0.912928305,1
609.95,0.500995223,38.93977698,1.242602009,0.8866681,0
610,0.499700021,38.94004784,0,0.912585132,1
610.05,0.49897068,38.94307348,1.242098041,0.88630849,0
610.1,0.499715275,38.94334421,0,0.912108835,0
610.15,0.500792935,38.94334421,0,0.932094964,0
610.2,0.500730816,38.94334421,0,0.962138948,0
610.25,0.499700022,38.94334421,0,0.982168388,0
610.3,0.499004737,38.94334421,0,1.012153825,0
610.35,0.499715276,38.94334421,0,1.032116332,0
610.4,0.501029281,38.94334421,0,1.06209688,0
610.45,0.500730816,38.94334421,0,1.082133671,0
610.5,0.499207026,38.94334421,0,1.112178515,0
610.55,0.499004737,38.94334421,0,1.132151875,0
610.6,0.50029994,38.94334421,0,1.162092834,0
610.65,0.501029281,38.94334421,0,1.182100514,0
610.7,0.500284686,38.94334421,0,1.21215984,0
610.75,0.499207026,38.94334421,0,1.232173709,0
610.8,0.499269146,38.94334421,0,1.262129723,0
610.85,0.50029994,38.94334421,0,1.282100282,0
610.9,0.500995225,38.94334421,0,1.312114842,0
610.95,0.500284686,38.94334421,0,1.332152334,0
611,0.498970682,38.94334421,0,1.362171783,0
611.05,0.499269146,38.94334421,0,1.382134991,0
611.1,0.500792937,38.94334421,0,1.412090145,0
611.15,0.500995226,38.94334421,0,1.432116783,0
611.2,0.499700023,38.94334421,0,1.462175822,0
611.25,0.498970682,38.94334421,0,1.48216814,0
611.3,0.499715278,38.94334421,0,1.512108812,0
611.35,0.500792937,38.94334421,0,1.532094942,0
611.4,0.500730818,38.94334421,0,1.562138926,0
611.45,0.499700024,38.94334421,0,1.582168365,0
611.5,0.499004739,38.94334421,0,1.612153803,0
611.55,0.499715278,38.94334421,0,1.63211631,0
611.6,0.501029283,38.94334421,0,1.662096858,0
611.65,0.500730818,38.94334421,0,1.682133649,0
611.7,0.499207028,38.94334421,0,1.712178493,0
611.75,0.49900474,38.94334421,0,1.732151854,0
611.8,0.500299942,38.94334421,0,1.762092813,0
611.85,0.501029284,38.94334421,0,1.782100493,0
611.9,0.500284688,38.94334421,0,1.812159819,0
611.95,0.499207028,38.94334421,0,1.832173688,0
612,0.499269148,38.94334421,0,1.862129702,1
612.05,0.500299942,38.94947978,2.506120912,1.788261609,0
612.1,0.500995227,38.95002593,0,1.809922433,1
612.15,0.500284689,38.95598959,2.436712871,1.738734974,0
612.2,0.498970684,38.95652053,0,1.760632048,1
612.25,0.499269148,38.96232168,2.370995051,1.691841524,0
612.3,0.500792939,38.96283822,0,1.713893362,1
612.35,0.500995228,38.96848552,2.308862401,1.6475063,0
612.4,0.499700025,38.96898844,0,1.669869132,1
612.45,0.498970684,38.9744907,2.250209354,1.605653973,0
612.5,0.49971528,38.97498077,0,1.628093947,1
612.55,0.500792939,38.98034544,2.194589231,1.565965812,0
612.6,0.50073082,38.98082332,0,1.588694499,1
612.65,0.499700026,38.98605834,2.142198838,1.528582249,0
612.7,0.499004741,38.98652475,0,1.551427024,1
612.75,0.49971528,38.99163696,2.092496343,1.493116657,0
612.8,0.501029285,38.99209248,0,1.516122217,1
612.85,0.50073082,38.99708858,2.045599386,1.459652977,0
612.9,0.49920703,38.99753383,0,1.482879156,1
612.95,0.499004741,39.00242041,2.001258765,1.42801339,0
